sample_id,corner,temperature,vdd,rows,cols,choose_columnmux,pu_width,pd_width,pg_width,cell_length,pu_model,pd_model,pg_model,sa_p_width,sa_n_width,sa_length,sa_p_model,sa_n_model,wld_nand_p_width,wld_inv_p_width,wld_nand_n_width,wld_inv_n_width,wld_length,wld_nand_p_model,wld_inv_p_model,wld_nand_n_model,wld_inv_n_model,prc_p_width,prc_length,prc_p_model,mux_p_width,mux_n_width,mux_length,mux_p_model,mux_n_model,wrd_p_width,wrd_n_width,wrd_length,wrd_p_model,wrd_n_model,dec_nand_p_width,dec_inv_p_width,dec_nand_n_width,dec_inv_n_width,dec_length,dec_nand_p_model,dec_inv_p_model,dec_nand_n_model,dec_inv_n_model,mc_runs,vth_std,use_mc,use_rc,use_equivalent,raw_read_delay,raw_write_delay,read_pstc,read_pdyn,write_pstc,write_pdyn,hold_snm,read_snm,write_snm,valid_snm,valid_delay,valid_design,status,num_arrays,area,total_macro_area,single_array_area,single_array_area_um2,area_um2
15,TT,25.0,1.0,64,64,False,8.355166488406904e-08,1.9592481585476926e-07,1.365698548091152e-07,5.2740400803816337e-08,PMOS_VTL,NMOS_VTG,NMOS_VTG,5.898463473975625e-07,2.487779293505988e-07,5.1555153114790845e-08,PMOS_VTL,NMOS_VTL,2.97338593583897e-07,2.178543641796647e-07,1.7863762659929122e-07,1.0081453023336445e-07,5.312550545548468e-08,PMOS_VTL,PMOS_VTL,NMOS_VTG,NMOS_VTL,2.7954187802541365e-07,5.600026314834085e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,9.389665e-10,7.466963200000001e-10,4.342824e-05,0.0006928166,0.0003910543,0.001121939,0.3567937986348359,0.1885359220799624,0.7804600757384154,True,True,True,ok,64,4.194479280344355e-07,4.194479280344355e-07,6.553873875538055e-09,6553.873875538055,419447.9280344355
16,TT,25.0,1.0,64,32,False,9.341229786209733e-08,1.823646644520771e-07,1.1798930002975565e-07,5.2810619205421706e-08,PMOS_VTL,NMOS_VTG,NMOS_VTH,5.504186679979504e-07,3.0424986657086265e-07,5.4794911284252276e-08,PMOS_VTG,NMOS_VTG,3.118412523529119e-07,3.147393243850413e-07,1.686293985809238e-07,9.170457836822045e-08,5.9570193446607825e-08,PMOS_VTG,PMOS_VTL,NMOS_VTG,NMOS_VTL,2.394813708836748e-07,5.1342922657833825e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.0546e-09,7.5317025e-10,0.0003395595,9.3566e-05,0.0003651452,0.0003506095,0.3582784216478388,0.2740382296643239,0.3822780281450688,True,True,True,ok,128,4.806489016620552e-07,4.806489016620552e-07,3.755069544234806e-09,3755.069544234806,480648.90166205517
17,TT,25.0,1.0,64,64,False,1.0713703533256874e-07,2.291660635344468e-07,1.4980520687122422e-07,5.7876783012617055e-08,PMOS_VTL,NMOS_VTH,NMOS_VTL,6.247141910966446e-07,3.103974968123866e-07,5.9052288261917276e-08,PMOS_VTG,NMOS_VTL,2.930350490027319e-07,2.81455908793818e-07,1.55324908419964e-07,7.764876538358299e-08,5.321803749686025e-08,PMOS_VTG,PMOS_VTH,NMOS_VTL,NMOS_VTH,2.9610089805168535e-07,5.6194972341247584e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,9.417526e-10,7.1142375e-10,1.893371e-05,0.0007161983,0.000369018,0.001100941,0.3668136099115868,0.1673676750793004,0.8463564852196126,True,True,True,ok,64,4.5459096531196806e-07,4.5459096531196806e-07,7.102983832999501e-09,7102.983832999501,454590.96531196806
18,TT,25.0,1.0,64,32,False,9.124475179542517e-08,1.763535760558679e-07,1.496003972413254e-07,5.0013653204165585e-08,PMOS_VTL,NMOS_VTL,NMOS_VTL,5.079731840066826e-07,2.8240522478062264e-07,5.527947925755136e-08,PMOS_VTG,NMOS_VTH,2.666156820725557e-07,3.191933567885185e-07,1.862376093203235e-07,1.0286443837147113e-07,5.303594112538034e-08,PMOS_VTL,PMOS_VTG,NMOS_VTL,NMOS_VTH,2.2582209420497058e-07,5.826326135100354e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,7.829895e-10,4.9914694e-10,7.05005e-05,0.0003846217,0.0004173371,0.0003365709,0.3062210662676068,0.1010201109656095,0.8973911230708363,True,True,True,ok,128,4.786891465065518e-07,4.786891465065518e-07,3.739758957082436e-09,3739.758957082436,478689.1465065518
19,TT,25.0,1.0,64,64,False,7.333998912246056e-08,1.978782598011581e-07,1.3468588871142105e-07,5.946594251930781e-08,PMOS_VTG,NMOS_VTG,NMOS_VTG,5.19579659465115e-07,2.7609019614022784e-07,5.997268158698278e-08,PMOS_VTH,NMOS_VTH,2.2324035932755938e-07,2.240292299852237e-07,1.5411988991211465e-07,9.603579490030189e-08,5.675858650071612e-08,PMOS_VTH,PMOS_VTL,NMOS_VTH,NMOS_VTG,2.1733360440490642e-07,5.3771267511826714e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.303316e-09,7.622514199999998e-10,9.706168e-06,0.0006900461,0.0003606706,0.001056328,0.3735191176597144,0.1920704950277796,0.8705000826991225,True,True,True,ok,64,4.182993769365151e-07,4.182993769365151e-07,6.535927764633048e-09,6535.927764633048,418299.3769365151
20,TT,25.0,1.0,64,64,False,8.910922637991015e-08,1.880644000489824e-07,1.1411953488541205e-07,5.7718207315390644e-08,PMOS_VTH,NMOS_VTL,NMOS_VTH,4.648605166578669e-07,2.837993621871381e-07,5.9374496231955855e-08,PMOS_VTH,NMOS_VTG,3.190416276487565e-07,2.975315798100652e-07,1.840020069480061e-07,7.512932581627432e-08,5.1886573448773077e-08,PMOS_VTG,PMOS_VTH,NMOS_VTL,NMOS_VTG,2.49449188873649e-07,5.2738071125955e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.222834e-09,8.7196271e-10,0.0003557199,0.0003937571,0.0003840193,0.001086912,0.3001923615324513,0.2116062177326586,0.5664816475071028,True,True,True,ok,64,4.1560763024073924e-07,4.1560763024073924e-07,6.4938692225115506e-09,6493.869222511551,415607.63024073926
21,TT,25.0,1.0,64,32,False,9.80565135706346e-08,1.911959940093922e-07,1.526517913539086e-07,5.0922737129171536e-08,PMOS_VTL,NMOS_VTH,NMOS_VTL,4.603908831058607e-07,2.840823832489192e-07,5.1792445121695895e-08,PMOS_VTL,NMOS_VTG,2.199394538580428e-07,2.66021810025095e-07,1.946834378725829e-07,7.561555746314667e-08,5.032358282484753e-08,PMOS_VTL,PMOS_VTG,NMOS_VTG,NMOS_VTL,2.528987521188444e-07,5.8232572930083626e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,7.47473e-10,4.917239699999998e-10,3.27026e-05,0.000389744,0.0003800471,0.0003211681,0.3483703594054664,0.1433598413946713,0.9155227077778672,True,True,True,ok,128,4.785863013894902e-07,4.785863013894902e-07,3.7389554796053925e-09,3738.9554796053926,478586.30138949025
22,TT,25.0,1.0,64,64,False,7.700593962744558e-08,1.8084716304304178e-07,1.1599057336404795e-07,5.6913208319689744e-08,PMOS_VTG,NMOS_VTG,NMOS_VTG,5.665737782368951e-07,2.945093423372245e-07,5.613095035403077e-08,PMOS_VTG,NMOS_VTL,2.8730477758079054e-07,2.8172923473438884e-07,1.4533498867430864e-07,8.391655608114123e-08,5.342236685058311e-08,PMOS_VTH,PMOS_VTG,NMOS_VTL,NMOS_VTH,2.567821382442664e-07,5.509362208342217e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.02176e-09,7.546670499999998e-10,1.174368e-05,0.0006833715,0.0003613249,0.001087219,0.3713160281950851,0.1987879967211297,0.7900573383875055,True,True,True,ok,64,4.1206839530292864e-07,4.1206839530292864e-07,6.43856867660826e-09,6438.56867660826,412068.39530292863
23,TT,25.0,1.0,64,32,False,1.0170679014694597e-07,2.141378521807603e-07,1.1655046790621773e-07,5.7665127034398774e-08,PMOS_VTG,NMOS_VTH,NMOS_VTL,5.081531634643287e-07,2.700448861081312e-07,5.1417543632846764e-08,PMOS_VTH,NMOS_VTL,3.225720535577747e-07,2.7173192623125705e-07,1.955077990508916e-07,1.0207882027099089e-07,5.197203141207764e-08,PMOS_VTL,PMOS_VTH,NMOS_VTH,NMOS_VTL,2.998743477835487e-07,5.136275472079213e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,8.441946e-10,5.0329957e-10,1.37229e-05,0.0003835795,0.0003610588,0.0002938007,0.3998247768541957,0.1690092220576113,0.7935275787603702,True,True,True,ok,128,5.050026180639235e-07,5.050026180639235e-07,3.945332953624402e-09,3945.332953624402,505002.61806392344
24,TT,25.0,1.0,64,32,False,9.275351914040635e-08,2.211623094480738e-07,1.2577596919950018e-07,5.929060048405161e-08,PMOS_VTG,NMOS_VTG,NMOS_VTG,6.227243891566235e-07,2.648470043923442e-07,5.7297817851275556e-08,PMOS_VTL,NMOS_VTH,2.74689964942516e-07,2.7655862148752364e-07,1.843450836083783e-07,8.151724876513517e-08,5.90933096964449e-08,PMOS_VTG,PMOS_VTH,NMOS_VTL,NMOS_VTL,3.168708918769837e-07,5.00379888928368e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,9.763697e-10,5.5139395e-10,7.934133e-06,0.0003954723,0.0003555627,0.0003247199,0.3761712637710176,0.2159459653940382,0.7245357393409577,True,True,True,ok,128,5.125058546652382e-07,5.125058546652382e-07,4.0039519895721735e-09,4003.9519895721733,512505.8546652382
25,TT,25.0,1.0,64,32,False,1.042922943315716e-07,1.837506432844899e-07,1.3897355735009446e-07,5.8307547209104575e-08,PMOS_VTL,NMOS_VTH,NMOS_VTH,6.07230290058811e-07,2.650699362416436e-07,5.403390259892253e-08,PMOS_VTH,NMOS_VTL,2.4922616035982506e-07,2.8849333509441457e-07,1.9711289365041265e-07,8.573909603169506e-08,5.591898051204713e-08,PMOS_VTL,PMOS_VTL,NMOS_VTL,NMOS_VTG,2.66546576794763e-07,5.1429866740693064e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.074451e-09,6.4937358e-10,0.0003360793,0.0001025897,0.0003616412,0.0003237853,0.3613579544113995,0.2861608456935692,0.5058615933505419,True,True,True,ok,128,5.045514579345554e-07,5.045514579345554e-07,3.941808265113714e-09,3941.808265113714,504551.45793455536
26,TT,25.0,1.0,64,64,False,7.62579463459747e-08,1.972701883185092e-07,1.2615708015909506e-07,5.1314735581253336e-08,PMOS_VTL,NMOS_VTH,NMOS_VTG,4.4355017777240593e-07,3.0066950014300065e-07,5.721628998748917e-08,PMOS_VTL,NMOS_VTG,3.1960766614776584e-07,2.808100770344744e-07,1.7783350593501376e-07,8.681129950494409e-08,5.6238027059514516e-08,PMOS_VTH,PMOS_VTH,NMOS_VTG,NMOS_VTG,2.68465240985388e-07,5.994614857908354e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.034231e-09,7.235326900000001e-10,2.652339e-05,0.0006916986,0.0003765068,0.001084806,0.3597081851954369,0.1947896281928917,0.8065956651454196,True,True,True,ok,64,4.046089026492935e-07,4.046089026492935e-07,6.322014103895211e-09,6322.014103895211,404608.9026492935
27,TT,25.0,1.0,64,64,False,8.672473628598565e-08,1.995844358326813e-07,1.3856220039866744e-07,5.9052479635099813e-08,PMOS_VTH,NMOS_VTG,NMOS_VTH,5.444661603373328e-07,2.61397827309837e-07,5.0242121616057336e-08,PMOS_VTL,NMOS_VTG,2.943629510294689e-07,3.1321487920573213e-07,1.9670449217488602e-07,9.351077833465313e-08,5.751885487061496e-08,PMOS_VTG,PMOS_VTH,NMOS_VTL,NMOS_VTL,2.294400195121263e-07,5.446958491521679e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.162418e-09,8.5601039e-10,0.0003341883,0.0004022289,0.000360463,0.001096435,0.3539788864419985,0.2355843444471964,0.6941133129516897,True,True,True,ok,64,4.319569439733316e-07,4.319569439733316e-07,6.749327249583306e-09,6749.327249583306,431956.9439733316
28,TT,25.0,1.0,64,64,False,1.0342982895882482e-07,2.437490698714641e-07,1.336885420942668e-07,5.1053731108175185e-08,PMOS_VTL,NMOS_VTH,NMOS_VTG,5.738783137607107e-07,3.175461080184141e-07,5.8797525917622415e-08,PMOS_VTH,NMOS_VTH,2.558272978483221e-07,2.7498490832382054e-07,1.8460524924083466e-07,7.790848702180426e-08,5.6495063360528855e-08,PMOS_VTG,PMOS_VTH,NMOS_VTL,NMOS_VTL,2.266448117205605e-07,5.7923574308302754e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.151463e-09,7.4211036e-10,4.073701e-05,0.0006876166,0.0003892307,0.001103279,0.3551091344063284,0.2063790743954136,0.6548475855697384,True,True,True,ok,64,4.3093783895035637e-07,4.3093783895035637e-07,6.733403733599318e-09,6733.403733599318,430937.83895035635
29,TT,25.0,1.0,64,32,False,1.037582231115791e-07,2.1122274757906758e-07,1.3247203946136784e-07,5.2961062583620147e-08,PMOS_VTH,NMOS_VTG,NMOS_VTL,5.021490883019177e-07,2.2276449876728085e-07,5.895125407353328e-08,PMOS_VTH,NMOS_VTG,2.312581319697332e-07,2.907659059407932e-07,1.6061719575005808e-07,8.302405635357456e-08,5.4548746935912385e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,2.3146848977256654e-07,5.7766627220606734e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,7.947941e-10,5.175601500000001e-10,7.033136e-06,0.0003824347,0.0003551,0.0003163984,0.3437147450236102,0.1215108124911794,0.9172161860924024,True,True,True,ok,128,4.902293486578086e-07,4.902293486578086e-07,3.8299167863891295e-09,3829.9167863891294,490229.34865780856
30,TT,25.0,1.0,64,64,False,1.0363427733953517e-07,1.806208555416656e-07,1.5438635267185457e-07,5.692521996027212e-08,PMOS_VTL,NMOS_VTL,NMOS_VTG,6.129901297210324e-07,2.542486333335012e-07,5.47248971474198e-08,PMOS_VTL,NMOS_VTH,3.11009496088143e-07,3.235036402379097e-07,1.5854474483715725e-07,9.476619106906514e-08,5.19150797985092e-08,PMOS_VTL,PMOS_VTH,NMOS_VTL,NMOS_VTG,2.9438401726119704e-07,5.312987915883642e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.137369e-09,7.593729499999998e-10,6.891593e-05,0.0007049172,0.0004177122,0.001146513,0.3334506106762899,0.1740082958807591,0.738353438817131,True,True,True,ok,64,4.39215879211333e-07,4.39215879211333e-07,6.862748112677078e-09,6862.748112677078,439215.879211333
31,TT,25.0,1.0,64,32,False,1.0330511080572695e-07,2.2247785654721322e-07,1.1528350961272757e-07,5.6959508430730386e-08,PMOS_VTG,NMOS_VTG,NMOS_VTL,4.68588993610585e-07,3.0904570517818345e-07,5.1206576430092454e-08,PMOS_VTH,NMOS_VTL,2.450465639796088e-07,2.937755928145953e-07,1.801028228391006e-07,8.263663855536014e-08,5.273298623953133e-08,PMOS_VTH,PMOS_VTH,NMOS_VTL,NMOS_VTH,2.71718577062573e-07,5.977134371555849e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,-5.003624e-09,5.1950401e-10,8.953085e-06,0.0003800968,0.0003555397,0.0003176477,0.3734338356321559,0.1871192138448653,0.7515301558956536,True,False,False,ok,128,4.976736886324191e-07,4.976736886324191e-07,3.888075692440774e-09,3888.075692440774,497673.6886324191
32,TT,25.0,1.0,64,32,False,9.601320529084103e-08,1.8670045558265309e-07,1.4255623045609326e-07,5.0899835635924474e-08,PMOS_VTL,NMOS_VTG,NMOS_VTH,4.4794340260815243e-07,3.13998716122634e-07,5.0069778308249987e-08,PMOS_VTH,NMOS_VTG,2.740235028199669e-07,2.617323480453185e-07,1.8493651722577145e-07,7.792247127194357e-08,5.988346165088424e-08,PMOS_VTL,PMOS_VTL,NMOS_VTL,NMOS_VTG,2.9529222776886305e-07,5.0288277282294627e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,9.415441e-10,6.7981481e-10,0.0003544194,9.379126e-05,0.0003741102,0.0003505293,0.3501990733061166,0.257625512647913,0.4338182819930731,True,True,True,ok,128,4.7595567665121774e-07,4.7595567665121774e-07,3.7184037238376386e-09,3718.4037238376386,475955.67665121774
33,TT,25.0,1.0,64,64,False,1.075585271442245e-07,1.6675613167134557e-07,1.3292814437662166e-07,5.75059148359966e-08,PMOS_VTG,NMOS_VTL,NMOS_VTG,4.450069737945299e-07,2.229149112407012e-07,5.7767675716054896e-08,PMOS_VTG,NMOS_VTG,2.870924097911813e-07,3.0056350513883653e-07,1.812049262298955e-07,9.020265801082897e-08,5.8453972833956426e-08,PMOS_VTH,PMOS_VTH,NMOS_VTH,NMOS_VTH,2.3478362822635682e-07,5.7796542031409865e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.119815e-09,7.5035656e-10,3.392528e-05,0.0006758473,0.0003818524,0.001067295,0.336699883008461,0.1742324572156766,0.6928315112859227,True,True,True,ok,64,4.169455583292297e-07,4.169455583292297e-07,6.514774348894214e-09,6514.774348894214,416945.5583292297
34,TT,25.0,1.0,64,32,False,7.603599168278909e-08,1.997166492439675e-07,1.4409570863681586e-07,5.54782253334693e-08,PMOS_VTG,NMOS_VTH,NMOS_VTH,4.829627028710455e-07,2.688247165290204e-07,5.221235713754849e-08,PMOS_VTH,NMOS_VTH,2.69887904258254e-07,2.1981600119077267e-07,1.8697163252447243e-07,9.772990430809993e-08,5.5726403180389085e-08,PMOS_VTL,PMOS_VTG,NMOS_VTL,NMOS_VTH,2.179211777577085e-07,5.496104492293104e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.112206e-09,6.1354575e-10,0.000329717,9.629949e-05,0.0003557886,0.0003149499,0.4011249941968399,0.2707550508548882,0.6351157497689457,True,True,True,ok,128,4.82546940112007e-07,4.82546940112007e-07,3.769897969625055e-09,3769.897969625055,482546.940112007
35,TT,25.0,1.0,64,32,False,9.013369402215059e-08,2.2329735257894945e-07,1.5426029617428814e-07,5.030931987408816e-08,PMOS_VTL,NMOS_VTL,NMOS_VTH,5.702107354204314e-07,2.7858492530505084e-07,5.722207033917125e-08,PMOS_VTH,NMOS_VTL,2.2182973809234078e-07,2.61938859288174e-07,1.9408657835895984e-07,1.0150738360258285e-07,5.7384659463573735e-08,PMOS_VTG,PMOS_VTH,NMOS_VTG,NMOS_VTL,2.862072987900738e-07,5.510556848135589e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,9.204515e-10,6.8032321e-10,0.0003897229,0.0001078389,0.0004155461,0.0003600566,0.3018505856241966,0.2209574970244571,0.4810718671502278,True,True,True,ok,128,4.932512882180419e-07,4.932512882180419e-07,3.853525689203452e-09,3853.525689203452,493251.2882180419
36,TT,25.0,1.0,64,64,False,8.117406443456586e-08,1.7710445567029273e-07,1.452960152297198e-07,5.830925364761689e-08,PMOS_VTG,NMOS_VTL,NMOS_VTG,5.206960362556466e-07,2.553574446995145e-07,5.216345650730764e-08,PMOS_VTL,NMOS_VTL,2.688701205967651e-07,2.9821658290088854e-07,2.1500541282957e-07,7.72047822684477e-08,5.4553202206021994e-08,PMOS_VTH,PMOS_VTL,NMOS_VTL,NMOS_VTL,2.6026447597242385e-07,5.5255820538218893e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,9.397616e-10,7.5254771e-10,3.714794e-05,0.0006837565,0.0003813907,0.001113456,0.327033655527895,0.1566639515379993,0.8675317382342627,True,True,True,ok,64,4.2261900623612436e-07,4.2261900623612436e-07,6.603421972439443e-09,6603.421972439443,422619.0062361244
37,TT,25.0,1.0,64,32,False,8.61451368631368e-08,1.8844153856259e-07,1.3091970506698318e-07,5.07648729511828e-08,PMOS_VTL,NMOS_VTH,NMOS_VTH,5.968681895943836e-07,2.952787119011947e-07,5.22987430017964e-08,PMOS_VTG,NMOS_VTL,2.7560377073570346e-07,2.421016861586328e-07,1.7723218457544746e-07,1.0556830963626909e-07,5.3639990635871934e-08,PMOS_VTG,PMOS_VTH,NMOS_VTL,NMOS_VTL,2.333243328297842e-07,5.585228671504495e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,-5.002396e-09,6.2553698e-10,0.0003425761,9.438415e-05,0.0003664548,0.0003190346,0.3521012789358562,0.2781624879483506,0.4918579488325471,True,False,False,ok,128,4.764814349332854e-07,4.764814349332854e-07,3.7225112104162923e-09,3722.511210416292,476481.4349332854
38,TT,25.0,1.0,64,64,False,9.854753798511082e-08,2.1052709376040129e-07,1.5724786599486237e-07,5.884419423272154e-08,PMOS_VTL,NMOS_VTG,NMOS_VTG,6.340545690514021e-07,2.390385886815353e-07,5.378728067735919e-08,PMOS_VTL,NMOS_VTL,2.611938609594144e-07,2.42620868830605e-07,2.011160019007893e-07,1.0094948293193633e-07,5.480188132849666e-08,PMOS_VTG,PMOS_VTL,NMOS_VTH,NMOS_VTG,2.98036713192779e-07,5.4725670698814844e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.028048e-09,7.5379206e-10,2.285456e-05,0.0007051655,0.0003710949,0.001125827,0.3744489800475374,0.200961213752681,0.771529314970709,True,True,True,ok,64,4.4863257411560664e-07,4.4863257411560664e-07,7.009883970556354e-09,7009.883970556354,448632.57411560667
