Index       TIME             V(CLK)          V(CLK_BUF)        V(CLK_BAR)          V(CSB)           V(CS_BAR)           V(CS)            V(WEB)           V(WE_BAR)           V(WE)       V(GATED_CLK_BUF)  V(GATED_CLK_BAR)      V(WL_EN)           V(RWL)             V(A0)           V(A_DFF0)           V(A1)           V(A_DFF1)           V(A2)           V(A_DFF2)           V(A3)           V(A_DFF3)          V(RBL)         V(RBL_DELAY)    V(RBL_DELAY_BAR)       V(W_EN)           V(PRE)            V(S_EN)           V(WL15)           V(BL7)            V(BLB7)      V(XSRAM_6T_CORE_16X8:XSRAM_6T_CELL_15_7:Q) V(XSRAM_6T_CORE_16X8:XSRAM_6T_CELL_15_7:QB)     V(SA_Q7)          V(SA_QB7)          V(OUT)      
130      1.30000000e-09    1.00000000e+00    9.99989195e-01    1.38382267e-05    0.00000000e+00    9.66196676e-06    9.99990817e-01    1.00000000e+00    9.99995723e-01    1.46752405e-05    9.99995391e-01    1.24577409e-05    3.63486135e-05    1.08631232e-05    1.00000000e+00    9.99987130e-01    1.00000000e+00    1.00005467e+00    1.00000000e+00    1.00007051e+00    1.00000000e+00    9.99989936e-01    9.99907258e-01    9.99995767e-01    1.26526962e-05    9.65332343e-06    6.50281263e-04    3.29766070e-03    4.09963097e-05    9.99103215e-01    9.99156910e-01    1.43714326e-05    9.99986562e-01    9.98907017e-01    9.98990192e-01    2.52436757e-05
131      1.31000000e-09    1.00000000e+00    9.99989198e-01    1.38379152e-05    0.00000000e+00    9.67329434e-06    9.99990824e-01    1.00000000e+00    9.99995610e-01    1.46723449e-05    9.99995406e-01    1.21626183e-05    3.56572423e-05    1.06368908e-05    1.00000000e+00    9.99987121e-01    1.00000000e+00    1.00005050e+00    1.00000000e+00    1.00006501e+00    1.00000000e+00    9.99989939e-01    9.99922656e-01    9.99992634e-01    1.24899082e-05    9.65442589e-06    3.95364525e-04    2.08883201e-03    3.01499412e-05    9.99377290e-01    9.99419640e-01    1.44631637e-05    9.99986654e-01    9.99237303e-01    9.99297767e-01    2.46819834e-05
132      1.32000000e-09    1.00000000e+00    9.99989200e-01    1.38360739e-05    0.00000000e+00    9.66576043e-06    9.99990826e-01    1.00000000e+00    9.99995522e-01    1.46686979e-05    9.99995379e-01    1.18918672e-05    3.50381830e-05    1.05241397e-05    1.00000000e+00    9.99987114e-01    1.00000000e+00    1.00004685e+00    1.00000000e+00    1.00006022e+00    1.00000000e+00    9.99989943e-01    9.99930440e-01    9.99934284e-01    9.16603628e-06    9.65037591e-06    2.52031795e-04    1.35633152e-03    2.36323701e-05    9.99543741e-01    9.99580210e-01    1.45208100e-05    9.99986710e-01    9.99438842e-01    9.99486871e-01    2.43322085e-05
133      1.33000000e-09    1.00000000e+00    9.99989202e-01    1.38406255e-05    0.00000000e+00    9.65526243e-06    9.99990826e-01    1.00000000e+00    9.99995510e-01    1.46825342e-05    9.99995498e-01    1.18974463e-05    3.44772715e-05    1.04640624e-05    1.00000000e+00    9.99987108e-01    1.00000000e+00    1.00004361e+00    1.00000000e+00    1.00005597e+00    1.00000000e+00    9.99989946e-01    9.99934700e-01    9.99828049e-01    1.03425645e-05    9.67056605e-06    1.67915787e-04    8.99336043e-04    1.95940375e-05    9.99649738e-01    9.99682912e-01    1.45575961e-05    9.99986744e-01    9.99567903e-01    9.99608657e-01    2.41131717e-05
134      1.34000000e-09    1.00000000e+00    9.99989202e-01    1.38662829e-05    0.00000000e+00    9.65443163e-06    9.99990830e-01    1.00000000e+00    9.99995917e-01    1.47507679e-05    9.99996680e-01    1.50940073e-05    3.39729779e-05    1.04340604e-05    1.00000000e+00    9.99987103e-01    1.00000000e+00    1.00004073e+00    1.00000000e+00    1.00005221e+00    1.00000000e+00    9.99989948e-01    9.99937049e-01    1.00160086e+00    1.29427269e-04    9.69377537e-06    1.19957588e-04    6.23450104e-04    1.71681392e-05    9.99717042e-01    9.99748041e-01    1.45781173e-05    9.99986764e-01    9.99650377e-01    9.99686638e-01    2.39843314e-05
135      1.35000000e-09    1.00000000e+00    9.99989200e-01    1.38149742e-05    0.00000000e+00    9.65630320e-06    9.99990821e-01    1.00000000e+00    9.99995450e-01    1.45952464e-05    9.99995461e-01    1.42014979e-05    3.35007456e-05    1.04186145e-05    1.00000000e+00    9.99987099e-01    1.00000000e+00    1.00003815e+00    1.00000000e+00    1.00004885e+00    1.00000000e+00    9.99989950e-01    9.99938321e-01    1.00594245e+00    1.83399999e-04    9.62655709e-06    9.07513298e-05    4.50375689e-04    1.56104979e-05    9.99761036e-01    9.99790671e-01    1.45906768e-05    9.99986776e-01    9.99704752e-01    9.99738185e-01    2.38984738e-05
136      1.36000000e-09    1.00000000e+00    9.99989159e-01    1.32745501e-05    0.00000000e+00    9.64444155e-06    9.99990682e-01    1.00000000e+00    9.99990464e-01    1.30517702e-05    9.99978516e-01   -1.32160650e-05    3.30114034e-05    1.03941766e-05    1.00000000e+00    9.99987095e-01    1.00000000e+00    1.00003583e+00    1.00000000e+00    1.00004583e+00    1.00000000e+00    9.99989951e-01    9.99938739e-01    9.98341662e-01   -7.36721316e-04    6.99306395e-06    6.99388278e-05    3.29413973e-04    1.44219997e-05    9.99788902e-01    9.99817612e-01    1.45900784e-05    9.99986776e-01    9.99739711e-01    9.99771143e-01    2.37932680e-05
137      1.37000000e-09    1.00000000e+00    9.99989213e-01    1.37606170e-05    0.00000000e+00    9.67609230e-06    9.99990847e-01    1.00000000e+00    9.99982399e-01    1.34867724e-05    9.99955925e-01   -1.02326761e-04    3.26523311e-05    1.04274533e-05    1.00000000e+00    9.99987093e-01    1.00000000e+00    1.00003373e+00    1.00000000e+00    1.00004309e+00    1.00000000e+00    9.99989953e-01    9.99939434e-01    8.97584747e-01   -5.47162754e-03    9.76068170e-06    5.45672774e-05    2.08666481e-04    1.37799359e-05    9.99805089e-01    9.99833120e-01    1.46119870e-05    9.99986796e-01    9.99760386e-01    9.99790531e-01    2.38158836e-05
138      1.38000000e-09    1.00000000e+00    9.99989534e-01    1.56796072e-05    0.00000000e+00    9.76267680e-06    9.99991679e-01    1.00000000e+00    9.99991683e-01    2.96282563e-05    1.00004880e+00   -1.00721262e-04    3.25166847e-05    1.05121319e-05    1.00000000e+00    9.99987092e-01    1.00000000e+00    1.00003182e+00    1.00000000e+00    1.00004061e+00    1.00000000e+00    9.99989957e-01    9.99942150e-01    6.87029560e-01   -2.82048549e-03    5.00431266e-05    7.18678196e-05    1.47305419e-04    1.44010774e-05    9.99825043e-01    9.99853156e-01    1.46352901e-05    9.99986819e-01    9.99784698e-01    9.99815239e-01    2.39556367e-05
139      1.39000000e-09    1.00000000e+00    9.99989482e-01    1.57605671e-05    0.00000000e+00    9.60190316e-06    9.99991434e-01    1.00000000e+00    1.00001000e+00    9.79148813e-05    1.00036614e+00    1.46567242e-04    3.22466857e-05    1.04774706e-05    1.00000000e+00    9.99987084e-01    1.00000000e+00    1.00003007e+00    1.00000000e+00    1.00003835e+00    1.00000000e+00    9.99989952e-01    9.99947784e-01    5.02291398e-01    1.28473345e-01    1.69468283e-04    1.86399023e-04    1.92982275e-04    1.46413469e-05    9.99852040e-01    9.99880452e-01    1.46054096e-05    9.99986790e-01    9.99816842e-01    9.99847822e-01    2.38829080e-05
140      1.40000000e-09    1.00000000e+00    9.99989325e-01    1.61211698e-05    0.00000000e+00    9.69036029e-06    9.99991259e-01    1.00000000e+00    9.99990158e-01    3.48100566e-05    1.00058446e+00    4.82945559e-04    3.18751193e-05    9.09901191e-06    1.00000000e+00    9.99987085e-01    1.00000000e+00    1.00002847e+00    1.00000000e+00    1.00003628e+00    1.00000000e+00    9.99989957e-01    9.99922164e-01    4.07277403e-01    5.09358999e-01   -3.15794859e-05    5.98648329e-05    1.94432551e-04    9.78938919e-06    9.99841616e-01    9.99868628e-01    1.44586812e-05    9.99986652e-01    9.99814389e-01    9.99841290e-01    2.34809016e-05
141      1.41000000e-09    1.00000000e+00    9.99989464e-01    1.16729158e-06    0.00000000e+00    9.41550662e-06    9.99990049e-01    1.00000000e+00    9.99999425e-01   -1.46791806e-04    1.00097853e+00    6.54312395e-04    3.01672761e-05   -1.15620032e-06    1.00000000e+00    9.99987082e-01    1.00000000e+00    1.00002699e+00    1.00000000e+00    1.00003438e+00    1.00000000e+00    9.99989955e-01    9.99558076e-01    2.82564930e-01    9.62588773e-01   -2.59455215e-04   -4.53609192e-03   -2.47149000e-05   -2.02996861e-05    9.99578741e-01    9.99595227e-01    1.40146824e-05    9.99986218e-01    9.99600236e-01    9.99601575e-01    2.33294021e-05
142      1.42000000e-09    1.00000000e+00    9.99987805e-01    1.74328433e-05    0.00000000e+00    1.02201346e-05    9.99988729e-01    1.00000000e+00    1.00000463e+00    4.56066190e-05    1.00002337e+00    1.11574869e-04    3.62647023e-05    2.13582563e-04    1.00000000e+00    9.99987095e-01    1.00000000e+00    1.00002565e+00    1.00000000e+00    1.00003264e+00    1.00000000e+00    9.99989978e-01    1.00448343e+00    1.57266733e-01    9.95472041e-01    1.35307649e-04    4.03641032e-02    2.37739079e-03    5.09125329e-04    1.00299076e+00    1.00313025e+00    3.03248384e-05    1.00000164e+00    1.00212222e+00    1.00249199e+00    3.83250166e-05
143      1.43000000e-09    1.00000000e+00    9.99989643e-01    1.55226285e-05    0.00000000e+00    9.63022604e-06    9.99991947e-01    1.00000000e+00    9.99998166e-01    2.66899360e-05    1.00001893e+00    4.75446824e-05    2.79927073e-05    3.35353146e-04    1.00000000e+00    9.99987078e-01    1.00000000e+00    1.00002437e+00    1.00000000e+00    1.00003100e+00    1.00000000e+00    9.99989954e-01    1.01983320e+00    7.67841464e-02    9.97835782e-01    2.34797394e-05    2.82691842e-01    8.94040095e-03    1.14155444e-03    1.01433209e+00    1.01492173e+00    1.87278487e-05    9.99990958e-01    1.01267431e+00    1.01383877e+00    2.56921732e-05
144      1.44000000e-09    1.00000000e+00    9.99989447e-01    1.42141815e-05    0.00000000e+00    9.61692997e-06    9.99991264e-01    1.00000000e+00    9.99997424e-01    1.97304189e-05    1.00000307e+00    3.68963728e-05    3.11959032e-05    5.85016576e-04    1.00000000e+00    9.99987076e-01    1.00000000e+00    1.00002320e+00    1.00000000e+00    1.00002951e+00    1.00000000e+00    9.99989956e-01    1.04304617e+00    3.66330596e-02    9.98987567e-01    1.50802304e-05    6.28306949e-01    1.46577269e-02    1.52610080e-03    1.02849033e+00    1.03011585e+00    2.30326005e-05    9.99994042e-01    1.02643930e+00    1.02862518e+00    2.55767855e-05
145      1.45000000e-09    1.00000000e+00    9.99989320e-01    1.38163056e-05    0.00000000e+00    9.64285862e-06    9.99991000e-01    1.00000000e+00    9.99994078e-01    1.74368760e-05    9.99996349e-01    2.63803315e-05    2.23361681e-05    4.73395511e-04    1.00000000e+00    9.99987077e-01    1.00000000e+00    1.00002210e+00    1.00000000e+00    1.00002810e+00    1.00000000e+00    9.99989959e-01    1.06957600e+00    1.56925621e-02    9.99598727e-01    1.23302895e-05    9.18456605e-01    1.66614054e-02    1.15186890e-03    1.03975064e+00    1.04317703e+00   -4.23355393e-06    9.99968322e-01    1.03862517e+00    1.04227161e+00    1.81720869e-06
146      1.46000000e-09    1.00000000e+00    9.99989261e-01    1.39442924e-05    0.00000000e+00    9.64728103e-06    9.99990927e-01    1.00000000e+00    9.99996175e-01    1.74336405e-05    9.99997133e-01    2.81469075e-05    3.26653887e-05    5.40793630e-05    1.00000000e+00    9.99987076e-01    1.00000000e+00    1.00002108e+00    1.00000000e+00    1.00002680e+00    1.00000000e+00    9.99989960e-01    1.07645013e+00    6.85372678e-03    9.99861494e-01    1.13160603e-05    9.92391129e-01    1.01256887e-02    7.61322295e-05    1.04042409e+00    1.04438588e+00    7.05373459e-06    9.99976940e-01    1.04029781e+00    1.04422107e+00    1.55516108e-05
147      1.47000000e-09    1.00000000e+00    9.99989221e-01    1.37966200e-05    0.00000000e+00    9.65207252e-06    9.99990848e-01    1.00000000e+00    9.99996094e-01    1.68720062e-05    9.99996232e-01    2.66057003e-05    3.23627803e-05    1.15141195e-05    1.00000000e+00    9.99987076e-01    1.00000000e+00    1.00002013e+00    1.00000000e+00    1.00002558e+00    1.00000000e+00    9.99989960e-01    1.07674094e+00    3.02630598e-03    9.99969632e-01    1.08053398e-05    9.98997055e-01    4.97105581e-03   -7.35361792e-05    1.03931661e+00    1.04324297e+00    1.57756253e-05    9.99986795e-01    1.03929022e+00    1.04317639e+00    2.78534151e-05
148      1.48000000e-09    1.00000000e+00    9.99989212e-01    1.38411311e-05    0.00000000e+00    9.65730307e-06    9.99990844e-01    1.00000000e+00    9.99995728e-01    1.66577673e-05    9.99996003e-01    2.41852374e-05    3.01519906e-05    7.50331494e-06    1.00000000e+00    9.99987075e-01    1.00000000e+00    1.00001923e+00    1.00000000e+00    1.00002444e+00    1.00000000e+00    9.99989961e-01    1.07651384e+00    1.26893725e-03    1.00001543e+00    1.04812697e-05    9.99830631e-01    2.23900166e-03   -4.87170845e-05    1.03855839e+00    1.04247741e+00    1.60296189e-05    9.99987371e-01    1.03855126e+00    1.04244165e+00    2.73802009e-05
149      1.49000000e-09    1.00000000e+00    9.99989204e-01    1.38412040e-05    0.00000000e+00    9.65309834e-06    9.99990832e-01    1.00000000e+00    9.99995575e-01    1.65646585e-05    9.99995361e-01    2.23458848e-05    2.95909490e-05    7.36999582e-06    1.00000000e+00    9.99987074e-01    1.00000000e+00    1.00001839e+00    1.00000000e+00    1.00002337e+00    1.00000000e+00    9.99989961e-01    1.07621669e+00    5.57286564e-04    1.00002967e+00    1.02827515e-05    9.99903105e-01    9.88721107e-04   -2.32679043e-05    1.03809450e+00    1.04204974e+00    1.58380883e-05    9.99987118e-01    1.03808865e+00    1.04202028e+00    2.54586587e-05
150      1.50000000e-09    1.00000000e+00    9.99989203e-01    1.38399196e-05    0.00000000e+00    9.65481716e-06    9.99990830e-01    1.00000000e+00    9.99995502e-01    1.64885735e-05    9.99995489e-01    2.11571334e-05    2.93797108e-05    7.26685801e-06    1.00000000e+00    9.99987073e-01    1.00000000e+00    1.00001762e+00    1.00000000e+00    1.00002239e+00    1.00000000e+00    9.99989961e-01    1.07591296e+00    3.21288067e-04    1.00003148e+00    1.01638969e-05    9.99929919e-01    5.25074467e-04   -1.45000450e-05    1.03779874e+00    1.04181572e+00    1.56688986e-05    9.99986961e-01    1.03779619e+00    1.04179214e+00    2.47538525e-05
151      1.51000000e-09    1.00000000e+00    9.99989202e-01    1.38385839e-05    0.00000000e+00    9.65676022e-06    9.99990828e-01    1.00000000e+00    9.99995431e-01    1.64131328e-05    9.99995646e-01    1.99930102e-05    2.91817143e-05    7.16486270e-06    1.00000000e+00    9.99987073e-01    1.00000000e+00    1.00001685e+00    1.00000000e+00    1.00002142e+00    1.00000000e+00    9.99989962e-01    1.07560899e+00    1.03295196e-04    1.00003282e+00    1.00480579e-05    9.99955005e-01    9.12055436e-05   -6.36365042e-06    1.03750935e+00    1.04158903e+00    1.55005545e-05    9.99986807e-01    1.03751017e+00    1.04157131e+00    2.40951054e-05
152      1.52000000e-09    1.00000000e+00    9.99989202e-01    1.38377916e-05    0.00000000e+00    9.65625034e-06    9.99990827e-01    1.00000000e+00    9.99995421e-01    1.63650435e-05    9.99995586e-01    1.93066893e-05    2.90540579e-05    7.15938200e-06    1.00000000e+00    9.99987072e-01    1.00000000e+00    1.00001618e+00    1.00000000e+00    1.00002057e+00    1.00000000e+00    9.99989962e-01    1.07530306e+00    6.32995773e-05    1.00003063e+00    9.98850362e-06    9.99959936e-01   -1.70117056e-06   -4.05245832e-06    1.03730365e+00    1.04145792e+00    1.54928497e-05    9.99986800e-01    1.03730513e+00    1.04144127e+00    2.39441592e-05
153      1.53000000e-09    1.00000000e+00    9.99989201e-01    1.38370857e-05    0.00000000e+00    9.65535034e-06    9.99990826e-01    1.00000000e+00    9.99995421e-01    1.63213043e-05    9.99995490e-01    1.86963626e-05    2.89375892e-05    7.16925191e-06    1.00000000e+00    9.99987072e-01    1.00000000e+00    1.00001553e+00    1.00000000e+00    1.00001975e+00    1.00000000e+00    9.99989962e-01    1.07499683e+00    5.16143635e-05    1.00002787e+00    9.93790143e-06    9.99961661e-01   -4.03779565e-05   -2.66776276e-06    1.03711125e+00    1.04134202e+00    1.55106945e-05    9.99986815e-01    1.03711297e+00    1.04132567e+00    2.38739786e-05
154      1.54000000e-09    1.00000000e+00    9.99989200e-01    1.38363799e-05    0.00000000e+00    9.65445033e-06    9.99990826e-01    1.00000000e+00    9.99995421e-01    1.62775652e-05    9.99995395e-01    1.80860359e-05    2.88211205e-05    7.17912183e-06    1.00000000e+00    9.99987071e-01    1.00000000e+00    1.00001487e+00    1.00000000e+00    1.00001893e+00    1.00000000e+00    9.99989963e-01    1.07469059e+00    3.99291498e-05    1.00002511e+00    9.88729923e-06    9.99963387e-01   -7.90547425e-05   -1.28306720e-06    1.03691886e+00    1.04122611e+00    1.55285393e-05    9.99986830e-01    1.03692082e+00    1.04121007e+00    2.38037980e-05
155      1.55000000e-09    1.00000000e+00    9.99989200e-01    1.38356740e-05    0.00000000e+00    9.65355032e-06    9.99990825e-01    1.00000000e+00    9.99995421e-01    1.62338260e-05    9.99995300e-01    1.74757092e-05    2.87046517e-05    7.18899174e-06    1.00000000e+00    9.99987071e-01    1.00000000e+00    1.00001422e+00    1.00000000e+00    1.00001810e+00    1.00000000e+00    9.99989963e-01    1.07438435e+00    2.82439361e-05    1.00002236e+00    9.83669704e-06    9.99965112e-01   -1.17731528e-04    1.01628354e-07    1.03672646e+00    1.04111020e+00    1.55463841e-05    9.99986845e-01    1.03672866e+00    1.04109447e+00    2.37336174e-05
156      1.56000000e-09    1.00000000e+00    9.99985327e-01    1.90549799e-05    0.00000000e+00    9.66612128e-06    9.99991040e-01    1.00000000e+00    9.99995414e-01    1.62604007e-05    9.99996013e-01    1.71431531e-05    2.85343667e-05    7.17159904e-06    8.00000000e-01    9.99988259e-01    8.00000000e-01    1.00001498e+00    8.00000000e-01    1.00001877e+00    8.00000000e-01    9.99991579e-01    1.07407881e+00    3.27892613e-05    1.00002028e+00    9.82416631e-06    9.99966603e-01   -1.02502147e-04   -1.13586804e-07    1.03655543e+00    1.04101754e+00    1.54807589e-05    9.99986796e-01    1.03655932e+00    1.04100386e+00    2.37617307e-05
157      1.57000000e-09    1.00000000e+00    1.00061214e+00    4.10199855e-05    0.00000000e+00    9.65627290e-06    9.99991187e-01    1.00000000e+00    9.99995411e-01    1.61877612e-05    9.99996578e-01    1.67729874e-05    2.84109813e-05    7.17403844e-06    6.00000000e-01    9.99989844e-01    6.00000000e-01    1.00001597e+00    6.00000000e-01    1.00001961e+00    6.00000000e-01    9.99993008e-01    1.07377373e+00    3.49249964e-05    1.00001850e+00    9.80421136e-06    9.99967200e-01   -9.36447635e-05    5.59454077e-08    1.03638686e+00    1.04092755e+00    1.54800267e-05    9.99986800e-01    1.03639122e+00    1.04091434e+00    2.37701838e-05
