Index       TIME             V(CLK)          V(CLK_BUF)        V(CLK_BAR)          V(CSB)           V(CS_BAR)           V(CS)            V(WEB)           V(WE_BAR)           V(WE)       V(GATED_CLK_BUF)  V(GATED_CLK_BAR)      V(WL_EN)           V(RWL)             V(A0)           V(A_DFF0)           V(A1)           V(A_DFF1)           V(A2)           V(A_DFF2)           V(A3)           V(A_DFF3)          V(RBL)         V(RBL_DELAY)    V(RBL_DELAY_BAR)       V(W_EN)           V(PRE)            V(S_EN)           V(WL15)           V(BL7)            V(BLB7)      V(XSRAM_6T_CORE_16X8:XSRAM_6T_CELL_15_7:Q) V(XSRAM_6T_CORE_16X8:XSRAM_6T_CELL_15_7:QB)     V(SA_Q7)          V(SA_QB7)          V(DIN0)         V(DIN_DFF0)         V(OUT)      
3312     3.31200000e-08    1.00000000e+00    9.99992320e-01    9.33593802e-06    0.00000000e+00    5.42253512e-06    9.99993992e-01    0.00000000e+00    6.91966656e-06    9.99994648e-01    9.99997410e-01    7.64245640e-06    1.72253244e-05    4.81584949e-06    0.00000000e+00    9.99990955e-01    0.00000000e+00    9.99992557e-01    0.00000000e+00    9.99993986e-01    0.00000000e+00    9.99993471e-01    1.05725508e+00    2.95161266e-05    9.99999576e-01    1.63997294e-05    9.99988271e-01   -4.17800211e-06    4.64071660e-06    1.02610054e+00    1.03328022e+00    9.99992573e-01    7.70708652e-06    1.02610476e+00    1.03327877e+00    0.00000000e+00    1.00162910e-05    9.99994851e-01
3313     3.31300000e-08    1.00000000e+00    9.99992132e-01    9.32776002e-06    0.00000000e+00    5.42462403e-06    9.99993994e-01    0.00000000e+00    6.91790768e-06    9.99994649e-01    9.99997411e-01    7.64026644e-06    1.72234384e-05    4.81624412e-06    0.00000000e+00    9.99990944e-01    0.00000000e+00    9.99992545e-01    0.00000000e+00    9.99993973e-01    0.00000000e+00    9.99993457e-01    1.05713085e+00    2.95236051e-05    9.99999565e-01    1.63972738e-05    9.99988281e-01   -4.15218932e-06    4.64437951e-06    1.02604920e+00    1.03325336e+00    9.99992573e-01    7.70680541e-06    1.02605343e+00    1.03325191e+00    0.00000000e+00    1.00089269e-05    9.99994851e-01
3314     3.31400000e-08    1.00000000e+00    9.99991945e-01    9.31958203e-06    0.00000000e+00    5.42671294e-06    9.99993996e-01    0.00000000e+00    6.91614880e-06    9.99994650e-01    9.99997413e-01    7.63807648e-06    1.72215525e-05    4.81663875e-06    0.00000000e+00    9.99990932e-01    0.00000000e+00    9.99992533e-01    0.00000000e+00    9.99993960e-01    0.00000000e+00    9.99993442e-01    1.05700662e+00    2.95310836e-05    9.99999554e-01    1.63948182e-05    9.99988290e-01   -4.12637653e-06    4.64804241e-06    1.02599786e+00    1.03322650e+00    9.99992573e-01    7.70652429e-06    1.02600210e+00    1.03322506e+00    0.00000000e+00    1.00015627e-05    9.99994851e-01
3315     3.31500000e-08    1.00000000e+00    9.99991757e-01    9.31140403e-06    0.00000000e+00    5.42880184e-06    9.99993998e-01    0.00000000e+00    6.91438992e-06    9.99994651e-01    9.99997415e-01    7.63588651e-06    1.72196665e-05    4.81703338e-06    0.00000000e+00    9.99990921e-01    0.00000000e+00    9.99992521e-01    0.00000000e+00    9.99993948e-01    0.00000000e+00    9.99993428e-01    1.05688239e+00    2.95385621e-05    9.99999543e-01    1.63923626e-05    9.99988300e-01   -4.10056374e-06    4.65170532e-06    1.02594653e+00    1.03319964e+00    9.99992573e-01    7.70624317e-06    1.02595077e+00    1.03319820e+00    0.00000000e+00    9.99419855e-06    9.99994851e-01
3316     3.31600000e-08    1.00000000e+00    9.99991569e-01    9.30322603e-06    0.00000000e+00    5.43089075e-06    9.99994000e-01    0.00000000e+00    6.91263104e-06    9.99994653e-01    9.99997417e-01    7.63369655e-06    1.72177805e-05    4.81742802e-06    0.00000000e+00    9.99990910e-01    0.00000000e+00    9.99992508e-01    0.00000000e+00    9.99993935e-01    0.00000000e+00    9.99993414e-01    1.05675816e+00    2.95460405e-05    9.99999532e-01    1.63899071e-05    9.99988310e-01   -4.07475094e-06    4.65536822e-06    1.02589519e+00    1.03317278e+00    9.99992573e-01    7.70596206e-06    1.02589944e+00    1.03317135e+00    0.00000000e+00    9.98683438e-06    9.99994851e-01
3317     3.31700000e-08    1.00000000e+00    9.99991382e-01    9.29504804e-06    0.00000000e+00    5.43297965e-06    9.99994001e-01    0.00000000e+00    6.91087216e-06    9.99994654e-01    9.99997419e-01    7.63150659e-06    1.72158946e-05    4.81782265e-06    0.00000000e+00    9.99990898e-01    0.00000000e+00    9.99992496e-01    0.00000000e+00    9.99993922e-01    0.00000000e+00    9.99993400e-01    1.05663394e+00    2.95535190e-05    9.99999521e-01    1.63874515e-05    9.99988320e-01   -4.04893815e-06    4.65903113e-06    1.02584385e+00    1.03314591e+00    9.99992573e-01    7.70568094e-06    1.02584811e+00    1.03314449e+00    0.00000000e+00    9.97947022e-06    9.99994851e-01
3318     3.31800000e-08    1.00000000e+00    9.99991194e-01    9.28687004e-06    0.00000000e+00    5.43506856e-06    9.99994003e-01    0.00000000e+00    6.90911328e-06    9.99994655e-01    9.99997421e-01    7.62931663e-06    1.72140086e-05    4.81821728e-06    0.00000000e+00    9.99990887e-01    0.00000000e+00    9.99992484e-01    0.00000000e+00    9.99993909e-01    0.00000000e+00    9.99993385e-01    1.05650971e+00    2.95609975e-05    9.99999510e-01    1.63849959e-05    9.99988330e-01   -4.02312536e-06    4.66269403e-06    1.02579252e+00    1.03311905e+00    9.99992573e-01    7.70539982e-06    1.02579678e+00    1.03311764e+00    0.00000000e+00    9.97210605e-06    9.99994851e-01
3319     3.31900000e-08    1.00000000e+00    9.99991007e-01    9.27869204e-06    0.00000000e+00    5.43715747e-06    9.99994005e-01    0.00000000e+00    6.90735440e-06    9.99994656e-01    9.99997422e-01    7.62712667e-06    1.72121226e-05    4.81861192e-06    0.00000000e+00    9.99990876e-01    0.00000000e+00    9.99992472e-01    0.00000000e+00    9.99993897e-01    0.00000000e+00    9.99993371e-01    1.05638548e+00    2.95684760e-05    9.99999498e-01    1.63825403e-05    9.99988339e-01   -3.99731257e-06    4.66635694e-06    1.02574118e+00    1.03309219e+00    9.99992573e-01    7.70511871e-06    1.02574545e+00    1.03309078e+00    0.00000000e+00    9.96474188e-06    9.99994851e-01
3320     3.32000000e-08    1.00000000e+00    9.99990819e-01    9.27051404e-06    0.00000000e+00    5.43924637e-06    9.99994007e-01    0.00000000e+00    6.90559552e-06    9.99994658e-01    9.99997424e-01    7.62493670e-06    1.72102367e-05    4.81900655e-06    0.00000000e+00    9.99990864e-01    0.00000000e+00    9.99992459e-01    0.00000000e+00    9.99993884e-01    0.00000000e+00    9.99993357e-01    1.05626125e+00    2.95759545e-05    9.99999487e-01    1.63800847e-05    9.99988349e-01   -3.97149977e-06    4.67001984e-06    1.02568984e+00    1.03306533e+00    9.99992573e-01    7.70483759e-06    1.02569412e+00    1.03306393e+00    0.00000000e+00    9.95737772e-06    9.99994851e-01
3321     3.32100000e-08    1.00000000e+00    9.99990632e-01    9.26233605e-06    0.00000000e+00    5.44133528e-06    9.99994009e-01    0.00000000e+00    6.90383664e-06    9.99994659e-01    9.99997426e-01    7.62274674e-06    1.72083507e-05    4.81940118e-06    0.00000000e+00    9.99990853e-01    0.00000000e+00    9.99992447e-01    0.00000000e+00    9.99993871e-01    0.00000000e+00    9.99993342e-01    1.05613702e+00    2.95834330e-05    9.99999476e-01    1.63776291e-05    9.99988359e-01   -3.94568698e-06    4.67368275e-06    1.02563851e+00    1.03303847e+00    9.99992573e-01    7.70455647e-06    1.02564279e+00    1.03303708e+00    0.00000000e+00    9.95001355e-06    9.99994851e-01
3322     3.32200000e-08    1.00000000e+00    9.99990444e-01    9.25415805e-06    0.00000000e+00    5.44342419e-06    9.99994011e-01    0.00000000e+00    6.90207776e-06    9.99994660e-01    9.99997428e-01    7.62055678e-06    1.72064647e-05    4.81979581e-06    0.00000000e+00    9.99990841e-01    0.00000000e+00    9.99992435e-01    0.00000000e+00    9.99993858e-01    0.00000000e+00    9.99993328e-01    1.05601279e+00    2.95909115e-05    9.99999465e-01    1.63751735e-05    9.99988369e-01   -3.91987419e-06    4.67734565e-06    1.02558717e+00    1.03301161e+00    9.99992573e-01    7.70427536e-06    1.02559147e+00    1.03301022e+00    0.00000000e+00    9.94264938e-06    9.99994851e-01
3323     3.32300000e-08    1.00000000e+00    9.99990256e-01    9.24598005e-06    0.00000000e+00    5.44551309e-06    9.99994013e-01    0.00000000e+00    6.90031888e-06    9.99994661e-01    9.99997430e-01    7.61836682e-06    1.72045788e-05    4.82019045e-06    0.00000000e+00    9.99990830e-01    0.00000000e+00    9.99992423e-01    0.00000000e+00    9.99993846e-01    0.00000000e+00    9.99993314e-01    1.05588856e+00    2.95983900e-05    9.99999454e-01    1.63727180e-05    9.99988378e-01   -3.89406140e-06    4.68100856e-06    1.02553583e+00    1.03298475e+00    9.99992573e-01    7.70399424e-06    1.02554014e+00    1.03298337e+00    0.00000000e+00    9.93528522e-06    9.99994851e-01
3324     3.32400000e-08    1.00000000e+00    9.99990069e-01    9.23780205e-06    0.00000000e+00    5.44760200e-06    9.99994014e-01    0.00000000e+00    6.89856000e-06    9.99994663e-01    9.99997432e-01    7.61617685e-06    1.72026928e-05    4.82058508e-06    0.00000000e+00    9.99990819e-01    0.00000000e+00    9.99992410e-01    0.00000000e+00    9.99993833e-01    0.00000000e+00    9.99993299e-01    1.05576433e+00    2.96058685e-05    9.99999443e-01    1.63702624e-05    9.99988388e-01   -3.86824860e-06    4.68467146e-06    1.02548450e+00    1.03295789e+00    9.99992573e-01    7.70371312e-06    1.02548881e+00    1.03295651e+00    0.00000000e+00    9.92792105e-06    9.99994851e-01
3325     3.32500000e-08    1.00000000e+00    9.99989881e-01    9.22962406e-06    0.00000000e+00    5.44969091e-06    9.99994016e-01    0.00000000e+00    6.89680112e-06    9.99994664e-01    9.99997433e-01    7.61398689e-06    1.72008068e-05    4.82097971e-06    0.00000000e+00    9.99990807e-01    0.00000000e+00    9.99992398e-01    0.00000000e+00    9.99993820e-01    0.00000000e+00    9.99993285e-01    1.05564010e+00    2.96133470e-05    9.99999432e-01    1.63678068e-05    9.99988398e-01   -3.84243581e-06    4.68833437e-06    1.02543316e+00    1.03293103e+00    9.99992573e-01    7.70343201e-06    1.02543748e+00    1.03292966e+00    0.00000000e+00    9.92055688e-06    9.99994851e-01
3326     3.32600000e-08    1.00000000e+00    9.99989694e-01    9.22144606e-06    0.00000000e+00    5.45177981e-06    9.99994018e-01    0.00000000e+00    6.89504224e-06    9.99994665e-01    9.99997435e-01    7.61179693e-06    1.71989209e-05    4.82137435e-06    0.00000000e+00    9.99990796e-01    0.00000000e+00    9.99992386e-01    0.00000000e+00    9.99993808e-01    0.00000000e+00    9.99993271e-01    1.05551587e+00    2.96208255e-05    9.99999420e-01    1.63653512e-05    9.99988408e-01   -3.81662302e-06    4.69199727e-06    1.02538183e+00    1.03290417e+00    9.99992573e-01    7.70315089e-06    1.02538615e+00    1.03290280e+00    0.00000000e+00    9.91319272e-06    9.99994851e-01
3327     3.32700000e-08    1.00000000e+00    9.99989506e-01    9.21326806e-06    0.00000000e+00    5.45386872e-06    9.99994020e-01    0.00000000e+00    6.89328337e-06    9.99994666e-01    9.99997437e-01    7.60960697e-06    1.71970349e-05    4.82176898e-06    0.00000000e+00    9.99990785e-01    0.00000000e+00    9.99992374e-01    0.00000000e+00    9.99993795e-01    0.00000000e+00    9.99993257e-01    1.05539165e+00    2.96283040e-05    9.99999409e-01    1.63628956e-05    9.99988418e-01   -3.79081023e-06    4.69566018e-06    1.02533049e+00    1.03287730e+00    9.99992573e-01    7.70286977e-06    1.02533482e+00    1.03287595e+00    0.00000000e+00    9.90582855e-06    9.99994851e-01
3328     3.32800000e-08    1.00000000e+00    9.99989318e-01    9.20509007e-06    0.00000000e+00    5.45595763e-06    9.99994022e-01    0.00000000e+00    6.89152449e-06    9.99994668e-01    9.99997439e-01    7.60741700e-06    1.71951489e-05    4.82216361e-06    0.00000000e+00    9.99990773e-01    0.00000000e+00    9.99992361e-01    0.00000000e+00    9.99993782e-01    0.00000000e+00    9.99993242e-01    1.05526742e+00    2.96357825e-05    9.99999398e-01    1.63604400e-05    9.99988427e-01   -3.76499743e-06    4.69932308e-06    1.02527915e+00    1.03285044e+00    9.99992573e-01    7.70258866e-06    1.02528349e+00    1.03284909e+00    0.00000000e+00    9.89846439e-06    9.99994851e-01
3329     3.32900000e-08    1.00000000e+00    9.99989131e-01    9.19691207e-06    0.00000000e+00    5.45804653e-06    9.99994024e-01    0.00000000e+00    6.88976561e-06    9.99994669e-01    9.99997441e-01    7.60522704e-06    1.71932630e-05    4.82255825e-06    0.00000000e+00    9.99990762e-01    0.00000000e+00    9.99992349e-01    0.00000000e+00    9.99993769e-01    0.00000000e+00    9.99993228e-01    1.05514319e+00    2.96432610e-05    9.99999387e-01    1.63579844e-05    9.99988437e-01   -3.73918464e-06    4.70298599e-06    1.02522782e+00    1.03282358e+00    9.99992573e-01    7.70230754e-06    1.02523216e+00    1.03282224e+00    0.00000000e+00    9.89110022e-06    9.99994851e-01
3330     3.33000000e-08    1.00000000e+00    9.99988943e-01    9.18873407e-06    0.00000000e+00    5.46013544e-06    9.99994025e-01    0.00000000e+00    6.88800673e-06    9.99994670e-01    9.99997443e-01    7.60303708e-06    1.71913770e-05    4.82295288e-06    0.00000000e+00    9.99990751e-01    0.00000000e+00    9.99992337e-01    0.00000000e+00    9.99993757e-01    0.00000000e+00    9.99993214e-01    1.05501896e+00    2.96507394e-05    9.99999376e-01    1.63555289e-05    9.99988447e-01   -3.71337185e-06    4.70664889e-06    1.02517648e+00    1.03279672e+00    9.99992573e-01    7.70202642e-06    1.02518083e+00    1.03279539e+00    0.00000000e+00    9.88373605e-06    9.99994851e-01
3331     3.33100000e-08    1.00000000e+00    9.99988756e-01    9.18055607e-06    0.00000000e+00    5.46222434e-06    9.99994027e-01    0.00000000e+00    6.88624785e-06    9.99994671e-01    9.99997444e-01    7.60084712e-06    1.71894910e-05    4.82334751e-06    0.00000000e+00    9.99990739e-01    0.00000000e+00    9.99992325e-01    0.00000000e+00    9.99993744e-01    0.00000000e+00    9.99993199e-01    1.05489473e+00    2.96582179e-05    9.99999365e-01    1.63530733e-05    9.99988457e-01   -3.68755906e-06    4.71031180e-06    1.02512514e+00    1.03276986e+00    9.99992573e-01    7.70174531e-06    1.02512950e+00    1.03276853e+00    0.00000000e+00    9.87637189e-06    9.99994851e-01
3332     3.33200000e-08    1.00000000e+00    9.99988568e-01    9.17237808e-06    0.00000000e+00    5.46431325e-06    9.99994029e-01    0.00000000e+00    6.88448897e-06    9.99994673e-01    9.99997446e-01    7.59865715e-06    1.71876051e-05    4.82374214e-06    0.00000000e+00    9.99990728e-01    0.00000000e+00    9.99992312e-01    0.00000000e+00    9.99993731e-01    0.00000000e+00    9.99993185e-01    1.05477050e+00    2.96656964e-05    9.99999353e-01    1.63506177e-05    9.99988467e-01   -3.66174626e-06    4.71397470e-06    1.02507381e+00    1.03274300e+00    9.99992573e-01    7.70146419e-06    1.02507817e+00    1.03274168e+00    0.00000000e+00    9.86900772e-06    9.99994851e-01
3333     3.33300000e-08    1.00000000e+00    9.99988380e-01    9.16420008e-06    0.00000000e+00    5.46640216e-06    9.99994031e-01    0.00000000e+00    6.88273009e-06    9.99994674e-01    9.99997448e-01    7.59646719e-06    1.71857191e-05    4.82413678e-06    0.00000000e+00    9.99990717e-01    0.00000000e+00    9.99992300e-01    0.00000000e+00    9.99993718e-01    0.00000000e+00    9.99993171e-01    1.05464627e+00    2.96731749e-05    9.99999342e-01    1.63481621e-05    9.99988476e-01   -3.63593347e-06    4.71763761e-06    1.02502247e+00    1.03271614e+00    9.99992573e-01    7.70118307e-06    1.02502684e+00    1.03271482e+00    0.00000000e+00    9.86164355e-06    9.99994851e-01
3334     3.33400000e-08    1.00000000e+00    9.99988193e-01    9.15602208e-06    0.00000000e+00    5.46849106e-06    9.99994033e-01    0.00000000e+00    6.88097121e-06    9.99994675e-01    9.99997450e-01    7.59427723e-06    1.71838331e-05    4.82453141e-06    0.00000000e+00    9.99990705e-01    0.00000000e+00    9.99992288e-01    0.00000000e+00    9.99993706e-01    0.00000000e+00    9.99993156e-01    1.05452204e+00    2.96806534e-05    9.99999331e-01    1.63457065e-05    9.99988486e-01   -3.61012068e-06    4.72130051e-06    1.02497113e+00    1.03268928e+00    9.99992573e-01    7.70090196e-06    1.02497551e+00    1.03268797e+00    0.00000000e+00    9.85427939e-06    9.99994851e-01
3335     3.33500000e-08    1.00000000e+00    9.99988005e-01    9.14784408e-06    0.00000000e+00    5.47057997e-06    9.99994035e-01    0.00000000e+00    6.87921233e-06    9.99994676e-01    9.99997452e-01    7.59208727e-06    1.71819472e-05    4.82492604e-06    0.00000000e+00    9.99990694e-01    0.00000000e+00    9.99992276e-01    0.00000000e+00    9.99993693e-01    0.00000000e+00    9.99993142e-01    1.05439781e+00    2.96881319e-05    9.99999320e-01    1.63432509e-05    9.99988496e-01   -3.58430789e-06    4.72496342e-06    1.02491980e+00    1.03266242e+00    9.99992573e-01    7.70062084e-06    1.02492418e+00    1.03266111e+00    0.00000000e+00    9.84691522e-06    9.99994851e-01
3336     3.33600000e-08    1.00000000e+00    9.99987818e-01    9.13966609e-06    0.00000000e+00    5.47266888e-06    9.99994037e-01    0.00000000e+00    6.87745345e-06    9.99994678e-01    9.99997454e-01    7.58989730e-06    1.71800612e-05    4.82532068e-06    0.00000000e+00    9.99990683e-01    0.00000000e+00    9.99992263e-01    0.00000000e+00    9.99993680e-01    0.00000000e+00    9.99993128e-01    1.05427358e+00    2.96956104e-05    9.99999309e-01    1.63407953e-05    9.99988506e-01   -3.55849510e-06    4.72862632e-06    1.02486846e+00    1.03263556e+00    9.99992573e-01    7.70033972e-06    1.02487285e+00    1.03263426e+00    0.00000000e+00    9.83955105e-06    9.99994851e-01
3337     3.33700000e-08    1.00000000e+00    9.99987630e-01    9.13148809e-06    0.00000000e+00    5.47475778e-06    9.99994038e-01    0.00000000e+00    6.87569457e-06    9.99994679e-01    9.99997455e-01    7.58770734e-06    1.71781752e-05    4.82571531e-06    0.00000000e+00    9.99990671e-01    0.00000000e+00    9.99992251e-01    0.00000000e+00    9.99993667e-01    0.00000000e+00    9.99993114e-01    1.05414936e+00    2.97030889e-05    9.99999298e-01    1.63383397e-05    9.99988516e-01   -3.53268230e-06    4.73228923e-06    1.02481712e+00    1.03260870e+00    9.99992573e-01    7.70005861e-06    1.02482153e+00    1.03260741e+00    0.00000000e+00    9.83218689e-06    9.99994851e-01
3338     3.33800000e-08    1.00000000e+00    9.99987443e-01    9.12331009e-06    0.00000000e+00    5.47684669e-06    9.99994040e-01    0.00000000e+00    6.87393569e-06    9.99994680e-01    9.99997457e-01    7.58551738e-06    1.71762893e-05    4.82610994e-06    0.00000000e+00    9.99990660e-01    0.00000000e+00    9.99992239e-01    0.00000000e+00    9.99993655e-01    0.00000000e+00    9.99993099e-01    1.05402513e+00    2.97105674e-05    9.99999287e-01    1.63358842e-05    9.99988525e-01   -3.50686951e-06    4.73595213e-06    1.02476579e+00    1.03258183e+00    9.99992573e-01    7.69977749e-06    1.02477020e+00    1.03258055e+00    0.00000000e+00    9.82482272e-06    9.99994851e-01
